house,battery,distance,max_output_house,current_capacity_battery
58,3,73,28.04976611,692.9198763999998
59,5,73,31.4973607,617.9033531099999
60,1,43,45.25994244,764.8818937000001
61,4,26,49.93687743,500.98602557
62,4,47,65.6434655,566.62949107
63,4,67,38.5524821,605.18197317
64,2,46,48.15325636,492.37124859999994
65,1,18,59.63813712,824.5200308200001
66,2,65,44.14228862,536.51353722
67,1,21,28.73871494,853.2587457600001
68,2,42,35.97663002,572.49016724
69,2,38,57.19809379,629.68826103
70,3,43,66.07952654,758.9994029399998
71,5,34,75.8473443,693.7506974099999
72,1,13,38.85647001,892.1152157700001
73,4,5,31.97506792,637.15704109
74,4,58,38.37311881,675.5301599000001
75,5,43,40.72933179,734.4800292
76,1,38,53.27408283,945.3892986000001
77,1,23,57.15314373,1002.5424423300001
78,4,41,56.14106998,731.67122988
79,3,8,60.5787997,819.5782026399997
80,1,61,47.17876571,1049.7212080400002
81,2,26,55.93567156,685.6239325900001
82,4,41,67.70113184,799.3723617200001
83,4,31,32.56142196,831.93378368
84,3,49,55.75694271,875.3351453499997
85,3,12,59.68412189,935.0192672399997
86,5,46,30.57764452,765.05767372
87,3,32,56.03511409,991.0543813299997
88,5,36,38.69411298,803.7517867
89,2,45,64.25056806,749.8745006500001
90,3,66,74.82543524,1065.8798165699998
91,5,17,34.78697213,838.53875883
92,3,62,46.65642768,1112.5362442499998
93,1,47,60.03957103,1109.7607790700001
94,1,24,29.26065385,1139.02143292
95,1,63,70.68631843,1209.70775135
96,3,73,74.53947279,1187.0757170399997
97,3,68,46.25506287,1233.3307799099998
98,3,40,33.30314048,1266.6339203899997
99,3,52,70.41480105,1337.0487214399998
100,4,30,39.37298309,871.3067667700001
101,3,19,64.25603513,1401.3047565699999
102,4,28,66.45865072,937.7654174900001
103,1,20,38.3766668,1248.0844181500001
104,4,31,26.65336877,964.4187862600002
105,3,53,32.63123071,1433.9359872799998
106,2,62,68.63304898,818.5075496300001
107,1,27,62.33504063,1310.4194587800002
108,1,42,41.71675352,1352.1362123000004
109,4,15,51.84271486,1016.2615011200002
110,1,19,29.90737428,1382.0435865800005
111,4,62,58.40033018,1074.6618313000001
112,5,24,38.50460131,877.04336014
113,1,13,37.81128037,1419.8548669500005
114,1,34,73.40226925,1493.2571362000006
115,2,13,33.56390131,852.0714509400001
116,2,41,33.96614241,886.0375933500001
117,3,70,63.30973309,1497.2457203699998
118,2,26,26.81272998,912.85032333
119,2,24,47.29043731,960.14076064
120,4,49,54.40644245,1129.0682737500001
121,2,33,67.12368936,1027.2644500000001
122,5,58,39.85726456,916.9006247
123,4,40,29.43663895,1158.5049127000002
124,2,28,41.46231813,1068.7267681300002
125,2,10,69.53106382,1138.2578319500003
126,2,16,72.11411933,1210.3719512800003
127,2,14,41.23924682,1251.6111981000004
128,4,53,33.61818802,1192.1231007200001
129,2,44,44.9319234,1296.5431215000003
130,4,12,50.53984719,1242.6629479100002
131,5,47,63.13649746,980.03712216
132,5,51,38.24420236,1018.28132452
133,5,36,76.1538049,1094.43512942
134,5,41,43.28587772,1137.72100714
135,2,20,60.8375359,1357.3806574000002
136,4,31,29.1671214,1271.8300693100002
137,4,18,43.0013272,1314.8313965100003
138,2,34,70.34144168,1427.7220990800001
139,4,26,52.07076394,1366.9021604500003
140,4,38,63.12900053,1430.0311609800003
141,5,46,29.86780761,1167.58881475
142,2,44,66.97873982,1494.7008389000002
143,5,50,42.32972013,1209.91853488
144,4,29,30.41692196,1460.4480829400004
145,5,51,74.26615041,1284.1846852899998
146,5,67,49.16852893,1333.35321422
147,5,21,71.35472201,1404.7079362299999
148,5,47,66.78438663,1471.4923228599998
150,4,43,26.19979919,1486.6478821300004
total distance: 4736,costs grid:42624,costs batteries:25000,total costs:67624,
