house,battery,distance,max_output_house,current_capacity_battery
1,3,52,53.97543253,53.97543253
2,3,37,66.13020717,120.10563970000001
3,3,48,39.82123377,159.92687347
4,2,49,46.4333204,46.4333204
5,3,63,62.43058175,222.35745522000002
6,5,48,62.14055349,62.14055349
7,2,33,52.43116675,98.86448715
8,1,36,30.48448777,30.48448777
9,5,14,63.19785578,125.33840927
10,2,52,65.00367928,163.86816643
11,1,19,40.20336825,70.68785602
12,5,49,53.03976583,178.3781751
13,5,75,39.13247939,217.51065448999998
14,1,10,39.45690812,110.14476414
15,4,42,53.84443114,53.84443114
16,2,21,60.40913294,224.27729937
17,3,45,27.78076375,250.13821897000003
18,5,23,57.77286486,275.28351935
19,3,34,38.72179636,288.86001533
20,4,23,29.92408755,83.76851869
21,3,8,41.78571625,330.64573158
22,3,23,59.91115918,390.55689076
23,3,42,71.42208448,461.97897523999995
24,1,26,37.23961036,147.3843745
25,1,45,70.21473166,217.59910616000002
26,1,33,61.05026554,278.6493717
27,5,13,38.13617191,313.41969126000004
28,5,16,29.83002147,343.24971273000006
29,2,39,74.15296092,298.43026029
30,3,49,68.6532457,530.6322209399999
31,5,57,54.25835415,397.50806688000006
32,4,65,41.7880369,125.55655558999999
33,5,54,72.88165705,470.38972393000006
34,1,30,62.0133643,340.662736
35,5,13,53.08761347,523.4773374
36,2,40,52.08494864,350.51520893
37,2,59,38.71047582,389.22568474999997
38,1,8,66.05341632,406.71615232
39,5,34,45.33453242,568.81186982
40,1,12,51.94608562,458.66223794
41,1,20,57.11814462,515.78038256
42,2,23,29.34726889,418.57295364
43,5,28,37.28002017,606.09188999
44,3,7,58.90934923,589.5415701699999
45,1,20,45.14508246,560.92546502
46,1,35,44.75870431,605.68416933
47,2,19,46.63929091,465.21224455
48,5,6,29.93133051,636.0232205
49,3,13,60.7690834,650.3106535699999
50,1,35,55.74063546,661.42480479
51,4,21,60.96696147,186.52351706
52,5,43,45.9393011,681.9625216
53,3,28,70.02856894,720.3392225099999
54,2,40,26.27681146,491.48905600999996
55,2,45,31.03872389,522.5277798999999
56,1,16,29.51140333,690.9362081200001
57,2,35,63.87594515,586.4037250499999
58,3,73,28.04976611,748.3889886199999
59,4,9,31.4973607,218.02087776
60,5,29,45.25994244,727.22246404
61,3,25,49.93687743,798.3258660499998
