house,battery,distance,max_output_house,current_capacity_battery
"(63, {1: 22, 2: 12, 3: 38, 4: 43, 5: 27})",2,12,38.62374353,568.32365338
"(110, {1: 26, 2: 30, 3: 18, 4: 25, 5: 17})",3,18,50.13812647,666.8276934599999
"(86, {1: 25, 2: 59, 3: 39, 4: 12, 5: 20})",4,12,41.68226663,659.3750850099999
"(119, {1: 19, 2: 53, 3: 39, 4: 18, 5: 14})",5,14,45.8934274,675.7407248799999
"(43, {1: 14, 2: 48, 3: 50, 4: 29, 5: 15})",1,14,39.91374306,696.6303819699999
"(2, {1: 21, 2: 13, 3: 35, 4: 42, 5: 26})",2,13,44.09168174,612.41533512
"(101, {1: 26, 2: 36, 3: 18, 4: 19, 5: 17})",3,18,35.44113109,702.2688245499999
"(33, {1: 33, 2: 67, 3: 47, 4: 12, 5: 28})",4,12,36.13312321,695.5082082199999
"(128, {1: 18, 2: 24, 3: 26, 4: 31, 5: 15})",5,15,41.88875758,717.6294824599998
"(102, {1: 14, 2: 20, 3: 48, 4: 35, 5: 19})",1,14,46.87020086,743.5005828299999
"(129, {1: 21, 2: 13, 3: 47, 4: 42, 5: 26})",2,13,52.8837846,665.29911972
"(46, {1: 44, 2: 46, 3: 18, 4: 21, 5: 35})",3,18,52.20518124,754.4740057899999
"(142, {1: 33, 2: 67, 3: 47, 4: 12, 5: 28})",4,12,40.55434782,736.0625560399999
"(132, {1: 23, 2: 25, 3: 21, 4: 32, 5: 16})",5,16,48.28655559,765.9160380499999
"(107, {1: 14, 2: 38, 3: 58, 4: 37, 5: 23})",1,14,47.63820126,791.1387840899998
"(148, {1: 21, 2: 13, 3: 55, 4: 42, 5: 26})",2,13,38.40802103,703.70714075
"(112, {1: 33, 2: 29, 3: 19, 4: 54, 5: 38})",3,19,39.51931013,793.9933159199999
"(138, {1: 36, 2: 42, 3: 22, 4: 13, 5: 27})",4,13,55.9303441,791.9929001399998
"(3, {1: 22, 2: 56, 3: 50, 4: 29, 5: 17})",5,17,38.4723184,804.3883564499998
"(79, {1: 15, 2: 21, 3: 59, 4: 38, 5: 24})",1,15,58.6298162,849.7686002899999
"(67, {1: 25, 2: 13, 3: 33, 4: 46, 5: 30})",2,13,38.40462319,742.1117639400001
"(30, {1: 29, 2: 39, 3: 19, 4: 16, 5: 20})",3,19,52.84858044,846.8418963599999
"(144, {1: 36, 2: 50, 3: 30, 4: 13, 5: 27})",4,13,58.83768219,850.8305823299999
"(55, {1: 23, 2: 57, 3: 51, 4: 30, 5: 18})",5,18,36.7394839,841.1278403499998
"(68, {1: 15, 2: 47, 3: 59, 4: 38, 5: 24})",1,15,64.1795134,913.9481136899999
"(40, {1: 33, 2: 13, 3: 33, 4: 54, 5: 38})",2,13,49.57599547,791.68775941
"(20, {1: 30, 2: 26, 3: 20, 4: 51, 5: 35})",3,20,62.28650955,909.1284059099999
"(93, {1: 26, 2: 60, 3: 40, 4: 13, 5: 21})",4,13,38.33821095,889.1687932799998
"(31, {1: 21, 2: 55, 3: 53, 4: 32, 5: 18})",5,18,37.73044496,878.8582853099998
"(134, {1: 16, 2: 18, 3: 46, 4: 37, 5: 21})",1,16,51.50674585,965.4548595399999
"(117, {1: 19, 2: 15, 3: 37, 4: 40, 5: 24})",2,15,57.5929688,849.28072821
"(73, {1: 56, 2: 58, 3: 20, 4: 33, 5: 47})",3,20,64.49005705,973.6184629599999
"(25, {1: 34, 2: 68, 3: 48, 4: 13, 5: 29})",4,13,64.50983467,953.6786279499998
"(50, {1: 24, 2: 58, 3: 50, 4: 29, 5: 19})",5,19,59.78619507,938.6444803799998
"(41, {1: 16, 2: 18, 3: 48, 4: 37, 5: 21})",1,16,48.83351279,1014.2883723299999
"(139, {1: 28, 2: 16, 3: 30, 4: 49, 5: 33})",2,16,41.16116018,890.44188839
"(69, {1: 25, 2: 25, 3: 21, 4: 46, 5: 30})",3,21,40.87885768,1014.4973206399999
"(105, {1: 25, 2: 59, 3: 39, 4: 14, 5: 20})",4,14,36.64489815,990.3235260999999
"(24, {1: 25, 2: 59, 3: 43, 4: 22, 5: 20})",5,20,56.03098521,994.6754655899998
"(100, {1: 16, 2: 36, 3: 60, 4: 39, 5: 25})",1,16,38.79808279,1053.08645512
"(96, {1: 17, 2: 17, 3: 31, 4: 38, 5: 22})",2,17,43.25342339,933.69531178
"(44, {1: 33, 2: 25, 3: 21, 4: 54, 5: 38})",3,21,64.79397046,1079.2912910999999
"(19, {1: 38, 2: 52, 3: 32, 4: 15, 5: 29})",4,15,61.0137363,1051.3372623999999
"(34, {1: 19, 2: 21, 3: 25, 4: 36, 5: 20})",5,20,47.33240149,1042.0078670799999
"(61, {1: 17, 2: 37, 3: 61, 4: 40, 5: 26})",1,17,61.57329114,1114.65974626
"(17, {1: 25, 2: 17, 3: 29, 4: 46, 5: 30})",2,17,39.38884807,973.08415985
"(98, {1: 26, 2: 24, 3: 22, 4: 47, 5: 31})",3,22,63.56837786,1142.85966896
"(26, {1: 40, 2: 56, 3: 36, 4: 17, 5: 31})",4,17,53.17296019,1104.5102225899998
"(146, {1: 18, 2: 20, 3: 26, 4: 37, 5: 21})",5,21,54.95406591,1096.96193299
"(104, {1: 18, 2: 18, 3: 62, 4: 41, 5: 27})",1,18,52.89669021,1167.55643647
"(6, {1: 24, 2: 18, 3: 28, 4: 45, 5: 29})",2,18,55.71262043,1028.79678028
"(29, {1: 50, 2: 52, 3: 22, 4: 27, 5: 41})",3,22,61.3949773,1204.2546462599998
"(130, {1: 41, 2: 47, 3: 27, 4: 18, 5: 32})",4,18,44.36408371,1148.8743062999997
"(12, {1: 29, 2: 63, 3: 45, 4: 24, 5: 24})",5,24,56.91378259,1153.87571558
"(92, {1: 18, 2: 20, 3: 62, 4: 41, 5: 27})",1,18,57.36334288,1224.91977935
