house,battery,distance,max_output_house,current_capacity_battery
94,2,28,29.26065385,934.15380601
95,5,9,70.68631843,1171.7232909800002
96,5,14,74.53947279,1246.2627637700002
97,5,13,46.25506287,1292.5178266400003
98,2,31,33.30314048,967.4569464900001
99,5,49,70.41480105,1362.9326276900003
100,5,38,39.37298309,1402.3056107800003
101,4,14,64.25603513,699.5929906499999
102,1,6,66.45865072,1078.43625747
103,5,48,38.3766668,1440.6822775800003
104,2,35,26.65336877,994.1103152600001
105,3,53,32.63123071,1022.03061021
106,1,58,68.63304898,1147.06930645
107,3,40,62.33504063,1084.36565084
108,4,42,41.71675352,741.3097441699999
109,1,27,51.84271486,1198.91202131
110,3,14,29.90737428,1114.27302512
111,1,40,58.40033018,1257.31235149
112,5,24,38.50460131,1479.1868788900003
113,3,26,37.81128037,1152.0843054900001
114,4,18,73.40226925,814.71201342
115,4,13,33.56390131,848.27591473
116,3,50,33.96614241,1186.0504479
117,1,57,63.30973309,1320.62208458
118,3,35,26.81272998,1212.8631778800002
119,3,29,47.29043731,1260.1536151900002
120,4,49,54.40644245,902.6823571799999
121,4,49,67.12368936,969.8060465399999
122,4,26,39.85726456,1009.6633110999999
123,4,40,29.43663895,1039.09995005
124,2,28,41.46231813,1035.5726333900002
125,1,6,69.53106382,1390.1531484000002
126,2,16,72.11411933,1107.6867527200002
127,4,30,41.23924682,1080.33919687
128,2,37,33.61818802,1141.3049407400001
129,3,53,44.9319234,1305.0855385900002
130,2,16,50.53984719,1191.8447879300002
131,2,25,63.13649746,1254.9812853900003
132,4,27,38.24420236,1118.58339923
133,3,45,76.1538049,1381.2393434900002
134,1,41,43.28587772,1433.43902612
135,1,14,60.8375359,1494.27656202
136,2,35,29.1671214,1284.1484067900003
137,3,31,43.0013272,1424.2406706900003
138,3,23,70.34144168,1494.5821123700002
139,4,26,52.07076394,1170.65416317
140,2,42,63.12900053,1347.2774073200003
141,4,68,29.86780761,1200.52197078
142,2,44,66.97873982,1414.2561471400004
143,4,36,42.32972013,1242.85169091
144,2,13,30.41692196,1444.6730691000005
145,4,17,74.26615041,1317.1178413199998
146,4,19,49.16852893,1366.28637025
147,4,53,71.35472201,1437.6410922599998
148,4,33,66.78438663,1504.4254788899998
149,2,31,56.65609954,1501.3291686400005
150,5,25,26.19979919,1505.3866780800004
total distance: 4859,costs grid:43731,costs batteries:25000,total costs:68731,
