Run,Total Distance
313,3221
314,3221
315,3221
316,3221
317,3221
318,3221
319,3221
320,3221
321,3221
322,3203
323,3203
324,3203
325,3191
326,3171
327,3171
328,3171
329,3171
330,3171
331,3171
332,3171
333,3171
334,3131
335,3131
336,3131
337,3131
338,3131
339,3131
340,3125
341,3125
342,3125
343,3125
344,3125
345,3125
346,3125
347,3125
348,3125
349,3125
350,3125
351,3125
352,3125
353,3125
354,3123
355,3123
356,3123
357,3123
358,3123
359,3123
360,3087
361,3087
362,3087
363,3085
364,3085
365,3085
366,3085
367,3085
368,3077
369,3059
370,3051
371,3051
372,3051
373,3051
374,3051
375,3017
376,3017
377,3017
378,3017
379,2991
380,2991
381,2991
382,2991
383,2975
384,2975
385,2975
386,2975
387,2975
388,2975
389,2975
390,2951
391,2951
392,2951
393,2951
394,2951
395,2951
396,2943
397,2943
398,2943
399,2943
400,2931
401,2931
402,2931
403,2931
404,2931
405,2931
406,2931
407,2931
408,2931
409,2931
410,2931
411,2931
412,2931
413,2931
414,2931
415,2931
416,2931
417,2931
418,2929
419,2929
420,2929
421,2929
422,2929
423,2929
424,2923
425,2905
426,2905
427,2905
428,2905
429,2905
430,2905
431,2905
432,2905
433,2905
434,2905
435,2905
436,2905
437,2905
438,2905
439,2905
440,2905
441,2905
442,2901
443,2901
444,2901
445,2901
446,2901
447,2901
448,2901
449,2901
450,2901
451,2901
452,2901
453,2901
454,2901
455,2901
456,2901
457,2901
458,2901
459,2867
460,2867
461,2867
462,2867
463,2851
464,2851
465,2851
466,2851
467,2851
468,2851
469,2851
470,2851
471,2849
472,2849
473,2849
474,2849
475,2845
476,2845
477,2845
478,2845
479,2845
480,2845
481,2825
482,2825
483,2825
484,2825
485,2825
486,2825
487,2825
488,2825
489,2825
490,2825
491,2825
492,2825
493,2825
494,2825
495,2825
496,2807
497,2807
498,2807
499,2807
500,2807
501,2807
502,2807
503,2807
504,2807
505,2807
506,2807
507,2807
508,2807
509,2807
510,2807
511,2807
512,2807
513,2807
514,2807
515,2807
516,2807
517,2807
518,2807
519,2807
520,2807
521,2807
522,2807
523,2807
524,2807
525,2807
526,2807
527,2807
528,2781
529,2755
530,2755
531,2755
532,2755
533,2755
534,2755
535,2751
536,2745
537,2745
538,2719
539,2719
540,2719
541,2719
542,2719
543,2719
544,2719
545,2711
546,2711
547,2711
548,2711
549,2711
550,2711
551,2711
552,2711
553,2691
554,2691
555,2691
556,2691
557,2691
558,2691
559,2691
560,2691
561,2691
562,2691
563,2691
564,2691
565,2689
566,2689
567,2689
568,2689
569,2689
570,2685
571,2685
572,2685
573,2665
574,2665
575,2659
576,2659
577,2659
578,2659
579,2659
580,2659
581,2659
582,2659
583,2639
584,2639
585,2639
586,2639
587,2639
588,2639
589,2639
590,2639
591,2639
592,2639
593,2639
594,2639
595,2639
596,2639
597,2639
598,2639
599,2639
600,2639
601,2639
602,2639
603,2639
604,2639
605,2639
606,2639
607,2639
608,2639
609,2639
610,2639
611,2639
612,2639
613,2639
614,2639
615,2639
616,2639
617,2639
618,2639
619,2639
620,2639
621,2639
622,2639
623,2639
624,2639
625,2639
626,2639
627,2639
628,2639
629,2639
630,2639
631,2639
632,2639
633,2639
634,2639
635,2615
636,2615
637,2615
638,2615
639,2615
640,2615
641,2615
642,2615
643,2615
644,2615
645,2615
646,2615
647,2615
648,2615
649,2615
650,2615
651,2615
652,2615
653,2615
654,2615
655,2615
656,2615
657,2615
658,2615
659,2615
660,2615
661,2615
662,2615
663,2615
664,2615
665,2615
666,2615
667,2615
668,2615
669,2615
670,2615
671,2615
672,2615
673,2615
674,2609
675,2609
676,2571
677,2571
678,2571
679,2571
680,2571
681,2571
682,2571
683,2571
684,2571
685,2571
686,2557
687,2557
688,2557
689,2557
690,2557
691,2557
692,2557
693,2557
694,2557
695,2557
696,2557
697,2557
698,2557
699,2557
700,2557
701,2557
702,2557
703,2557
704,2557
705,2557
706,2539
707,2539
708,2539
709,2539
710,2539
711,2539
712,2529
713,2529
714,2529
715,2529
716,2529
717,2529
718,2529
719,2529
720,2529
721,2529
722,2529
723,2529
724,2529
725,2529
726,2529
727,2529
728,2529
729,2529
730,2529
731,2529
732,2529
733,2529
734,2529
735,2529
736,2529
737,2529
738,2519
739,2519
740,2519
741,2519
742,2519
743,2519
744,2519
745,2505
746,2505
747,2505
748,2505
749,2505
750,2505
751,2505
752,2505
753,2505
754,2489
755,2489
756,2489
757,2489
758,2483
759,2483
760,2477
761,2477
762,2477
763,2477
764,2477
765,2477
766,2477
767,2477
768,2477
769,2477
770,2477
771,2477
772,2477
773,2477
774,2477
775,2477
776,2477
777,2477
778,2477
779,2477
780,2477
781,2477
782,2477
783,2477
784,2477
785,2477
786,2477
787,2477
788,2477
789,2477
790,2477
791,2477
792,2477
793,2477
794,2477
795,2477
796,2477
797,2477
798,2477
799,2477
800,2477
801,2477
802,2477
803,2477
804,2477
805,2477
806,2477
807,2477
808,2477
809,2477
810,2477
811,2477
812,2477
813,2477
814,2477
815,2477
816,2477
817,2477
818,2477
819,2477
820,2477
821,2477
822,2477
823,2477
824,2477
825,2477
826,2477
827,2477
828,2477
829,2477
830,2477
831,2477
832,2477
833,2477
834,2477
835,2477
836,2477
837,2477
838,2477
839,2477
840,2477
841,2477
842,2477
843,2477
844,2477
845,2477
846,2477
847,2477
848,2477
849,2477
850,2477
851,2477
852,2477
853,2459
854,2459
855,2459
856,2445
857,2445
858,2445
859,2445
860,2445
861,2445
862,2445
863,2445
864,2445
865,2445
866,2445
867,2445
868,2445
869,2445
870,2445
871,2445
872,2445
873,2445
874,2445
875,2445
876,2445
877,2445
878,2445
879,2445
880,2445
881,2445
882,2445
883,2445
884,2445
885,2445
886,2445
887,2445
888,2445
889,2445
890,2445
891,2445
892,2429
893,2429
894,2429
895,2429
896,2429
897,2415
898,2415
899,2415
900,2415
901,2415
902,2415
903,2415
904,2415
905,2415
906,2415
907,2415
908,2415
909,2415
910,2415
911,2415
912,2415
913,2415
914,2415
915,2415
916,2415
917,2415
918,2415
919,2415
920,2415
921,2415
922,2415
923,2415
924,2415
925,2415
926,2415
927,2415
928,2415
929,2413
930,2413
931,2413
932,2413
933,2413
934,2413
935,2413
936,2413
937,2413
938,2413
939,2413
940,2413
941,2413
942,2413
943,2413
944,2413
945,2413
946,2413
947,2413
948,2413
949,2413
950,2413
951,2413
952,2413
953,2413
954,2413
955,2413
956,2413
957,2413
958,2413
959,2413
960,2413
961,2413
962,2413
963,2413
964,2413
965,2413
966,2413
967,2413
968,2413
969,2413
970,2413
971,2413
972,2413
973,2413
974,2413
975,2413
976,2413
977,2413
978,2413
979,2409
980,2409
981,2409
982,2409
983,2409
984,2409
985,2409
986,2409
987,2409
988,2409
989,2409
990,2405
991,2405
992,2405
993,2405
994,2405
995,2405
996,2405
997,2405
998,2405
999,2405
1000,2405
1001,2405
1002,2405
1003,2405
1004,2405
1005,2405
1006,2405
1007,2405
1008,2405
1009,2405
1010,2405
1011,2405
1012,2405
1013,2405
1014,2405
1015,2405
1016,2405
1017,2405
1018,2405
1019,2405
1020,2405
1021,2405
1022,2401
1023,2401
1024,2401
1025,2401
1026,2401
1027,2401
1028,2401
1029,2401
1030,2401
1031,2383
1032,2383
1033,2383
1034,2383
1035,2383
1036,2383
1037,2383
1038,2383
1039,2383
1040,2383
1041,2383
1042,2383
1043,2383
1044,2383
1045,2383
1046,2383
1047,2383
1048,2383
1049,2383
1050,2383
1051,2383
1052,2383
1053,2383
1054,2383
1055,2383
1056,2383
1057,2383
1058,2383
1059,2383
1060,2383
1061,2383
1062,2383
1063,2383
1064,2383
1065,2383
1066,2383
1067,2383
1068,2383
1069,2383
1070,2383
1071,2383
1072,2383
1073,2383
1074,2383
1075,2383
1076,2383
1077,2383
1078,2383
1079,2383
1080,2383
1081,2383
1082,2383
1083,2383
1084,2383
1085,2383
1086,2383
1087,2383
1088,2383
1089,2383
1090,2383
1091,2383
1092,2383
1093,2383
1094,2383
1095,2383
1096,2383
1097,2383
1098,2383
1099,2383
1100,2383
1101,2383
1102,2383
1103,2383
1104,2383
1105,2383
1106,2383
1107,2383
1108,2383
1109,2383
1110,2381
1111,2381
1112,2381
1113,2381
1114,2381
1115,2381
1116,2381
1117,2381
1118,2381
1119,2363
1120,2363
1121,2363
1122,2363
1123,2363
1124,2359
1125,2359
1126,2359
1127,2359
1128,2359
1129,2359
1130,2359
1131,2359
1132,2359
1133,2359
1134,2359
1135,2355
1136,2355
1137,2355
1138,2355
1139,2355
1140,2355
1141,2355
1142,2355
1143,2355
1144,2355
1145,2355
1146,2355
1147,2355
1148,2355
1149,2355
1150,2355
1151,2355
1152,2355
1153,2355
1154,2355
1155,2355
1156,2355
1157,2355
1158,2355
1159,2355
1160,2355
1161,2355
1162,2355
1163,2355
1164,2355
1165,2355
1166,2355
1167,2355
1168,2355
1169,2355
1170,2355
1171,2353
1172,2353
1173,2333
1174,2327
1175,2327
1176,2327
1177,2327
1178,2327
1179,2327
1180,2327
1181,2327
1182,2327
1183,2327
1184,2327
1185,2327
1186,2327
1187,2327
1188,2327
1189,2327
1190,2327
1191,2327
1192,2327
1193,2327
1194,2327
1195,2327
1196,2327
1197,2327
1198,2327
1199,2327
1200,2327
