house,battery,distance,max_output_house,current_capacity_battery
60,4,53,45.25994244,2970.97226359
61,4,26,49.93687743,3020.90914102
62,4,47,65.6434655,3086.5526065199997
63,4,67,38.5524821,3125.1050886199996
64,4,56,48.15325636,3173.2583449799995
65,4,26,59.63813712,3232.8964820999995
66,4,61,44.14228862,3277.0387707199993
67,4,9,28.73871494,3305.7774856599995
68,4,28,35.97663002,3341.7541156799994
69,4,54,57.19809379,3398.952209469999
70,4,22,66.07952654,3465.0317360099993
71,4,58,75.8473443,3540.879080309999
72,4,23,38.85647001,3579.735550319999
73,4,5,31.97506792,3611.7106182399993
74,4,58,38.37311881,3650.0837370499994
75,4,25,40.72933179,3690.8130688399992
76,4,60,53.27408283,3744.087151669999
77,4,39,57.15314373,3801.240295399999
78,4,41,56.14106998,3857.381365379999
79,4,21,60.5787997,3917.960165079999
80,4,61,47.17876571,3965.138930789999
81,4,42,55.93567156,4021.074602349999
82,4,41,67.70113184,4088.775734189999
83,4,31,32.56142196,4121.337156149999
84,4,36,55.75694271,4177.094098859999
85,4,15,59.68412189,4236.778220749999
86,4,22,30.57764452,4267.3558652699985
87,4,21,56.03511409,4323.390979359999
88,4,32,38.69411298,4362.0850923399985
89,4,41,64.25056806,4426.335660399998
90,4,53,74.82543524,4501.161095639998
91,4,51,34.78697213,4535.9480677699985
92,4,49,46.65642768,4582.6044954499985
93,4,47,60.03957103,4642.644066479998
94,4,24,29.26065385,4671.904720329999
95,4,63,70.68631843,4742.591038759999
96,4,60,74.53947279,4817.130511549999
97,4,55,46.25506287,4863.385574419999
98,4,27,33.30314048,4896.6887148999995
99,4,29,70.41480105,4967.10351595
100,4,30,39.37298309,5006.47649904
101,4,14,64.25603513,5070.73253417
102,4,28,66.45865072,5137.19118489
103,4,30,38.3766668,5175.56785169
104,4,31,26.65336877,5202.22122046
105,4,40,32.63123071,5234.85245117
106,4,58,68.63304898,5303.48550015
107,4,27,62.33504063,5365.82054078
108,4,42,41.71675352,5407.537294299999
109,4,15,51.84271486,5459.38000916
110,4,41,29.90737428,5489.28738344
111,4,62,58.40033018,5547.68771362
112,4,44,38.50460131,5586.19231493
113,4,29,37.81128037,5624.0035953
114,4,18,73.40226925,5697.40586455
115,4,13,33.56390131,5730.96976586
116,4,37,33.96614241,5764.93590827
117,4,57,63.30973309,5828.24564136
118,4,22,26.81272998,5855.05837134
119,4,40,47.29043731,5902.34880865
120,4,49,54.40644245,5956.7552511
121,4,49,67.12368936,6023.87894046
122,4,26,39.85726456,6063.73620502
123,4,40,29.43663895,6093.17284397
124,4,24,41.46231813,6134.6351621
125,4,16,69.53106382,6204.16622592
126,4,32,72.11411933,6276.28034525
127,4,30,41.23924682,6317.51959207
128,4,53,33.61818802,6351.13778009
129,4,40,44.9319234,6396.06970349
130,4,12,50.53984719,6446.60955068
